TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE
T00035630,C001578,2024-01-05 06:55:36,2024-01-05 06:56:24,M45480,Wallet Transfer 165,SHYMKENT,KZ,6537,0004 - Installment,1308192001: Balance Inquiry Transaction(Domestic),142153.92,140405.56,POS
T00035631,C000196,2024-01-05 06:56:00,2024-01-05 06:57:15,M48834,Wallet Transfer 868,TALDYKORGAN,KZ,6537,0007 - Other,1308282001: Other Transaction(International),314875.98,317674.67,ATM
T00035632,C000891,2024-01-05 06:56:06,2024-01-05 06:58:04,M44839,Cafe and restaraunts 540,PAVLODAR,KZ,5812,0001 - E-commerce,1308162001: Prepaid Purchase Transaction(International),1955.2,1951.3,POS
T00035633,C000955,2024-01-05 06:56:08,2024-01-05 06:57:50,M38025,Wallet Transfer 752,SHYMKENT,KZ,6536,0006 - Cash,1308262001: Bill Payment Transaction(International),33640.23,33274.57,POS
T00035634,C000513,2024-01-05 06:56:14,2024-01-05 06:56:28,M98655,Wallet Transfer 703,TARAZ,KZ,6538,0710 - Contactless - VSDC chip,1308192001: Balance Inquiry Transaction(Domestic),167443.88,164394.25,POS
T00035635,C001516,2024-01-05 06:56:18,2024-01-05 06:57:24,M98006,Hotel 384,ATYRAU,KZ,7011,0510 - Contactless - Magstripe,1308162001: Prepaid Purchase Transaction(International),97.23,97.79,POS
T00035636,C001195,2024-01-05 06:56:35,2024-01-05 06:58:04,M68023,Securities 157,PAVLODAR,KZ,6211,0004 - Installment,1308132001: Credit Purchase Transaction(Domestic),724740.41,738202.11,ATM
T00035637,C001699,2024-01-05 06:56:35,2024-01-05 06:58:18,M36659,Hotel 796,PAVLODAR,KZ,7011,0120 - Keyin,1308262001: Bill Payment Transaction(International),41891.22,41226.39,POS
T00035638,C000865,2024-01-05 06:56:36,2024-01-05 06:57:12,M97216,ATM Withdrawal,FRANKFURT,DE,6011,0002 - Mail/Phone order,1308182001: Cash Withdrawal Transaction(International),24756.66,24858.35,ATM
T00035639,C000695,2024-01-05 06:56:44,2024-01-05 06:58:11,M92541,Elecrtronics 571,TALDYKORGAN,KZ,5065,0800 - Contactless - Magstripe,1308152001: Prepaid Purchase Transaction(Domestic),52464.81,53175.97,POS
T00035640,C001721,2024-01-05 06:56:45,2024-01-05 06:58:26,M88146,Currency Exchange 879,TARAZ,KZ,6051,0000 - Unknown,1308202001: Balance Inquiry Transaction(International),172891.81,174268.08,POS
T00035641,C001487,2024-01-05 06:56:51,2024-01-05 06:57:29,M51418,Pharmacy 815,PAVLODAR,KZ,5912,0003 - Recurring,1308272001: Other Transaction(Domestic),2346.89,2332.15,POS
T00035642,C001847,2024-01-05 06:57:12,2024-01-05 06:59:11,M47762,Wallet Transfer 19,SHYMKENT,KZ,6536,0002 - Mail/Phone order,1308142001: Credit Purchase Transaction(International),270449.2,268101.11,POS
T00035643,C001286,2024-01-05 06:57:16,2024-01-05 06:58:44,M33270,Gambling 756,AKTAU,KZ,7995,0110 - Swipe,1308282001: Other Transaction(International),106407.13,105740.11,WWW
T00035644,C001363,2024-01-05 06:57:19,2024-01-05 06:57:48,M51507,Cafe and restaraunts 129,TARAZ,KZ,5812,0710 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),1338.36,1325.05,ATM
T00035645,C001220,2024-01-05 06:57:26,2024-01-05 06:58:44,M16413,Adult Content 744,PAVLODAR,KZ,5967,0006 - Cash,1308162001: Prepaid Purchase Transaction(International),65109.22,64155.29,POS
T00035646,C000769,2024-01-05 06:57:28,2024-01-05 06:57:45,M44588,Elecrtronics 733,CANCUN,MX,5065,0730 - Contactless - VSDC chip,1308182001: Cash Withdrawal Transaction(International),33901.85,33947.82,POS
T00035647,C000961,2024-01-05 06:57:30,2024-01-05 06:58:24,M95507,Elecrtronics 104,ASTANA,KZ,5065,0110 - Swipe,1308282001: Other Transaction(International),56368.46,56151.83,POS
T00035648,C000743,2024-01-05 06:57:30,2024-01-05 06:57:31,M89468,Dating Service 694,TARAZ,KZ,7273,0800 - Contactless - Magstripe,1308182001: Cash Withdrawal Transaction(International),13798.54,13614.8,ATM
T00035649,C000944,2024-01-05 06:57:43,2024-01-05 06:58:55,M75575,Currency Exchange 460,MADRID,ES,6051,0004 - Installment,1308212001: Refund Transaction(Domestic),191557.8,188037.21,POS
T00035650,C000043,2024-01-05 06:58:01,2024-01-05 06:59:26,M54812,Dating Service 261,TARAZ,KZ,7273,0006 - Cash,1308272001: Other Transaction(Domestic),35000.89,35738.65,POS
T00035651,C000195,2024-01-05 06:58:07,2024-01-05 06:59:13,M26472,Online Shop 960,PAVLODAR,KZ,5966,0006 - Cash,1308192001: Balance Inquiry Transaction(Domestic),151239.66,150544.71,WWW
T00035652,C000165,2024-01-05 06:58:14,2024-01-05 06:59:32,M52127,Digital Service 988,SEMEY,KZ,4816,0007 - Other,1308152001: Prepaid Purchase Transaction(Domestic),5454.72,5429.91,POS
T00035653,C000519,2024-01-05 06:58:22,2024-01-05 06:58:56,M10570,Wallet Transfer 936,KOSTANAY,KZ,6538,0730 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),135299.99,137135.37,POS
T00035654,C000025,2024-01-05 06:58:28,2024-01-05 06:59:53,M16673,Online store 333,TARAZ,KZ,5999,0730 - Contactless - VSDC chip,1308142001: Credit Purchase Transaction(International),98.83,97.53,POS
T00035655,C000256,2024-01-05 06:58:33,2024-01-05 06:59:14,M79960,Jewelry 645,KUALA LUMPUR,MY,5944,0006 - Cash,1308232001: Transfer Transaction(Domestic),99.22,98.65,POS
T00035656,C000076,2024-01-05 06:58:34,2024-01-05 06:58:56,M78588,Subscription 762,TARAZ,KZ,5968,0510 - Contactless - Magstripe,1308222001: Refund Transaction(International),12970.86,12729.77,POS
T00035657,C001665,2024-01-05 06:58:37,2024-01-05 06:59:05,M54139,Wallet Transfer 258,TARAZ,KZ,6538,0720 - Contactless - VSDC magstripe,1308132001: Credit Purchase Transaction(Domestic),238938.96,240202.57,POS
T00035658,C000375,2024-01-05 06:58:51,2024-01-05 07:00:42,M70623,Wallet Transfer 441,PAVLODAR,KZ,6537,0003 - Recurring,1308132001: Credit Purchase Transaction(Domestic),45890.74,46416.39,POS
T00035659,C001844,2024-01-05 06:58:59,2024-01-05 07:00:20,M68507,Hotel 315,KOSTANAY,KZ,7011,0730 - Contactless - VSDC chip,1308192001: Balance Inquiry Transaction(Domestic),72832.26,71879.62,POS
T00035660,C000789,2024-01-05 06:59:00,2024-01-05 07:00:56,M99189,Lottery 441,ALMATY,KZ,7800,0510 - Contactless - Magstripe,1308212001: Refund Transaction(Domestic),85612.29,84869.21,POS
T00035661,C001433,2024-01-05 06:59:03,2024-01-05 06:59:25,M56045,Cafe and restaraunts 329,PAVLODAR,KZ,5812,1000 - Credential on file,1308192001: Balance Inquiry Transaction(Domestic),1430.37,1415.4,POS
T00035662,C000899,2024-01-05 06:59:10,2024-01-05 06:59:13,M54934,Racing 185,KRAKOW,PL,7802,0730 - Contactless - VSDC chip,1308172001: Cash Withdrawal Transaction(Domestic),32845.81,32766.61,POS
T00035663,C000640,2024-01-05 06:59:22,2024-01-05 07:01:21,M66071,Transport 429,SEOUL,KR,4111,0000 - Unknown,1308162001: Prepaid Purchase Transaction(International),1796.92,1821.23,POS
T00035664,C000076,2024-01-05 06:59:37,2024-01-05 07:01:10,M62839,Pharmacy 299,BUSAN,KR,5912,0001 - E-commerce,1308222001: Refund Transaction(International),2781.99,2748.13,ATM
T00035665,C000383,2024-01-05 06:59:46,2024-01-05 07:01:38,M80184,Casino 533,TALDYKORGAN,KZ,7801,0001 - E-commerce,1308192001: Balance Inquiry Transaction(Domestic),36549.59,35739.52,ATM
T00035666,C001761,2024-01-05 07:00:12,2024-01-05 07:01:42,M37089,Wallet Transfer 867,TALDYKORGAN,KZ,6536,0800 - Contactless - Magstripe,1308162001: Prepaid Purchase Transaction(International),139377.44,135960.75,POS
T00035667,C000770,2024-01-05 07:00:19,2024-01-05 07:02:02,M54474,Elecrtronics 152,TARAZ,KZ,5065,0001 - E-commerce,1308252001: Bill Payment Transaction(Domestic),109418.69,111838.36,POS
T00035668,C001849,2024-01-05 07:00:21,2024-01-05 07:00:31,M29695,Elecrtronics 799,AKTAU,KZ,5065,0710 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),44729.14,43900.11,POS
T00035669,C001022,2024-01-05 07:00:30,2024-01-05 07:01:09,M92948,Prepaid Load 401,KOSTANAY,KZ,6540,0001 - E-commerce,1308252001: Bill Payment Transaction(Domestic),155713.8,155237.32,POS
T00035670,C001261,2024-01-05 07:00:35,2024-01-05 07:02:21,M65428,Wallet Transfer 58,ATYRAU,KZ,6537,1000 - Credential on file,1308252001: Bill Payment Transaction(Domestic),138706.32,137833.75,POS
T00035671,C000613,2024-01-05 07:00:58,2024-01-05 07:01:56,M85148,Money Transfer 118,SHYMKENT,KZ,4829,0510 - Contactless - Magstripe,1308202001: Balance Inquiry Transaction(International),163698.6,159291.02,POS
T00035672,C001619,2024-01-05 07:01:08,2024-01-05 07:02:31,M61549,Jewelry 105,BUKHARA,UZ,5944,0110 - Swipe,1308182001: Cash Withdrawal Transaction(International),80532.77,80685.87,POS
T00035673,C001583,2024-01-05 07:01:11,2024-01-05 07:01:48,M45990,Gambling 252,ASTANA,KZ,7995,0004 - Installment,1308232001: Transfer Transaction(Domestic),183905.21,188296.55,POS
T00035674,C001813,2024-01-05 07:01:11,2024-01-05 07:01:14,M52085,Currency Exchange 206,ATYRAU,KZ,6051,0120 - Keyin,1308172001: Cash Withdrawal Transaction(Domestic),151149.45,152776.16,POS
T00035675,C001461,2024-01-05 07:01:13,2024-01-05 07:01:24,M74287,Dating Service 672,TARAZ,KZ,7273,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),31369.7,31657.26,POS
T00035676,C000655,2024-01-05 07:01:22,2024-01-05 07:03:06,M68848,Money Transfer 554,TARAZ,KZ,4829,0003 - Recurring,1308262001: Bill Payment Transaction(International),172428.03,172460.49,POS
T00035677,C000565,2024-01-05 07:01:24,2024-01-05 07:01:45,M21248,Wallet Transfer 361,ATYRAU,KZ,6536,0110 - Swipe,1308122001: Debit Purchase Transaction(International),138804.6,139058.17,POS
T00035678,C001082,2024-01-05 07:01:45,2024-01-05 07:03:13,M28466,Online store 658,BERLIN,DE,5999,0006 - Cash,1308252001: Bill Payment Transaction(Domestic),97.45,99.03,ATM
T00035679,C001587,2024-01-05 07:01:56,2024-01-05 07:03:02,M26668,P2P Transfer 551,KOSTANAY,KZ,6012,1000 - Credential on file,1308242001: Transfer Transaction(International),288184.19,289932.08,POS
T00035680,C000245,2024-01-05 07:02:03,2024-01-05 07:03:39,M62740,Gambling 141,SHYMKENT,KZ,7995,1000 - Credential on file,1308122001: Debit Purchase Transaction(International),279919.94,277756.04,POS
T00035681,C000505,2024-01-05 07:02:08,2024-01-05 07:03:58,M97525,Money Transfer 729,BISHKEK,KG,4829,0510 - Contactless - Magstripe,1308282001: Other Transaction(International),299906.57,306030.84,POS
T00035682,C001864,2024-01-05 07:02:13,2024-01-05 07:02:39,M92520,Gambling 635,KARAGANDA,KZ,7995,0007 - Other,1308112001: Debit Purchase Transaction(Domestic),93833.3,92248.86,ATM
T00035683,C001944,2024-01-05 07:02:21,2024-01-05 07:03:39,M16370,Jewelry 625,TORONTO,CA,5944,0730 - Contactless - VSDC chip,1308152001: Prepaid Purchase Transaction(Domestic),115570.95,114961.59,POS
T00035684,C001774,2024-01-05 07:02:25,2024-01-05 07:03:42,M83913,Casino 890,TALDYKORGAN,KZ,7801,0006 - Cash,1308212001: Refund Transaction(Domestic),118566.05,117384.32,WWW
T00035685,C000175,2024-01-05 07:02:33,2024-01-05 07:03:47,M59176,Wallet Transfer 102,KOSTANAY,KZ,6537,0008 - Not used,1308202001: Balance Inquiry Transaction(International),279991.43,276776.98,POS
T00035686,C001095,2024-01-05 07:02:44,2024-01-05 07:04:04,M29338,Money Transfer 55,AKTAU,KZ,4829,0730 - Contactless - VSDC chip,1308152001: Prepaid Purchase Transaction(Domestic),164483.2,163040.42,POS
T00035687,C001367,2024-01-05 07:02:56,2024-01-05 07:04:20,M11654,Supermarket 225,ASTANA,KZ,5411,0110 - Swipe,1308212001: Refund Transaction(Domestic),4220.81,4122.37,POS
T00035688,C001440,2024-01-05 07:03:20,2024-01-05 07:04:33,M61469,Casino 350,MIAMI,US,7801,0730 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),99.95,98.31,POS
T00035689,C000912,2024-01-05 07:03:56,2024-01-05 07:04:05,M72844,Wallet Transfer 511,TARAZ,KZ,6536,0008 - Not used,1308182001: Cash Withdrawal Transaction(International),107305.28,107271.81,POS
T00035690,C000721,2024-01-05 07:04:19,2024-01-05 07:04:37,M98911,Dating Service 136,TARAZ,KZ,7273,0710 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),44259.95,43906.45,WWW
T00035691,C001407,2024-01-05 07:04:57,2024-01-05 07:05:01,M60396,Supermarket 194,AKTAU,KZ,5411,0510 - Contactless - Magstripe,1308242001: Transfer Transaction(International),4424.2,4434.74,ATM
T00035692,C000033,2024-01-05 07:05:08,2024-01-05 07:06:43,M38307,Securities 630,PAVLODAR,KZ,6211,0110 - Swipe,1308252001: Bill Payment Transaction(Domestic),330646.77,337940.95,ATM
T00035693,C000388,2024-01-05 07:05:40,2024-01-05 07:06:19,M91323,Cafe and restaraunts 717,ATYRAU,KZ,5812,0004 - Installment,1308172001: Cash Withdrawal Transaction(Domestic),930.24,932.49,POS
T00035694,C000193,2024-01-05 07:05:54,2024-01-05 07:05:57,M15575,Currency Exchange 641,ALMATY,KZ,6051,0000 - Unknown,1308212001: Refund Transaction(Domestic),371968.74,378379.38,POS
T00035695,C000412,2024-01-05 07:06:04,2024-01-05 07:06:47,M10754,Cafe and restaraunts 76,FRANKFURT,DE,5812,0730 - Contactless - VSDC chip,1308282001: Other Transaction(International),3565.38,3576.24,POS
T00035696,C001206,2024-01-05 07:06:09,2024-01-05 07:07:24,M53411,Hotel 472,SINGAPORE,SGP,7011,0120 - Keyin,1308182001: Cash Withdrawal Transaction(International),15740.59,16094.69,POS
T00035697,C001146,2024-01-05 07:06:21,2024-01-05 07:06:56,M68694,Wallet Transfer 832,ATYRAU,KZ,6537,0006 - Cash,1308132001: Credit Purchase Transaction(Domestic),211837.53,211242.05,POS
T00035698,C000383,2024-01-05 07:06:27,2024-01-05 07:07:16,M95784,Subscription 784,ASTANA,KZ,5968,0002 - Mail/Phone order,1308192001: Balance Inquiry Transaction(Domestic),10192.43,10408.11,POS
T00035699,C001386,2024-01-05 07:06:35,2024-01-05 07:08:03,M56782,Dating Service 766,KRAKOW,PL,7273,0800 - Contactless - Magstripe,1308242001: Transfer Transaction(International),38819.18,39371.19,POS
T00035700,C001989,2024-01-05 07:06:39,2024-01-05 07:08:02,M21867,Racing 104,TARAZ,KZ,7802,0800 - Contactless - Magstripe,1308112001: Debit Purchase Transaction(Domestic),132127.74,134037.34,ATM
T00035701,C000884,2024-01-05 07:06:40,2024-01-05 07:08:37,M47396,Transport 139,BEIJING,CN,4111,0110 - Swipe,1308232001: Transfer Transaction(Domestic),1828.7,1860.41,POS
T00035702,C001996,2024-01-05 07:06:44,2024-01-05 07:08:43,M48227,Elecrtronics 98,PAVLODAR,KZ,5065,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),31851.97,32024.32,POS
T00035703,C001958,2024-01-05 07:06:45,2024-01-05 07:07:56,M46708,Elecrtronics 827,KOSTANAY,KZ,5065,0002 - Mail/Phone order,1308272001: Other Transaction(Domestic),98892.72,100021.96,POS
T00035704,C000580,2024-01-05 07:07:01,2024-01-05 07:08:48,M88669,Lottery 252,SEMEY,KZ,7800,0005 - Preauthorized,1308172001: Cash Withdrawal Transaction(Domestic),81171.76,81199.22,WWW
T00035705,C000526,2024-01-05 07:07:03,2024-01-05 07:08:12,M94861,Prepaid Load 514,ASTANA,KZ,6540,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),139071.25,136021.47,POS
T00035706,C000889,2024-01-05 07:07:06,2024-01-05 07:07:29,M92121,Elecrtronics 275,TBILISI,GE,5065,0730 - Contactless - VSDC chip,1308222001: Refund Transaction(International),77894.02,76761.08,POS
T00035707,C001751,2024-01-05 07:07:09,2024-01-05 07:08:41,M10521,Subscription 183,AKTAU,KZ,5968,0005 - Preauthorized,1308192001: Balance Inquiry Transaction(Domestic),56291.3,55258.42,WWW
T00035708,C000803,2024-01-05 07:07:16,2024-01-05 07:08:48,M19919,Online store 843,KARAGANDA,KZ,5999,0007 - Other,1308112001: Debit Purchase Transaction(Domestic),5896.21,5924.76,POS
T00035709,C001944,2024-01-05 07:08:01,2024-01-05 07:09:43,M94692,Transport 95,AKTAU,KZ,4111,0008 - Not used,1308152001: Prepaid Purchase Transaction(Domestic),1237.26,1266.32,POS
T00035710,C000426,2024-01-05 07:08:02,2024-01-05 07:08:25,M21583,Currency Exchange 968,LONDON,GB,6051,0710 - Contactless - VSDC chip,1308162001: Prepaid Purchase Transaction(International),210593.63,214935.09,ATM
T00035711,C000953,2024-01-05 07:08:12,2024-01-05 07:08:23,M56384,Money Transfer 434,SEMEY,KZ,4829,0510 - Contactless - Magstripe,1308212001: Refund Transaction(Domestic),280430.92,278754.37,POS
T00035712,C000126,2024-01-05 07:08:14,2024-01-05 07:09:13,M72198,Wallet Transfer 340,MUNICH,DE,6537,0001 - E-commerce,1308222001: Refund Transaction(International),219898.82,218413.6,ATM
T00035713,C000082,2024-01-05 07:08:21,2024-01-05 07:09:43,M61200,Lottery 809,MARSEILLE,FR,7800,0001 - E-commerce,1308162001: Prepaid Purchase Transaction(International),38493.43,38963.77,POS
T00035714,C000823,2024-01-05 07:08:25,2024-01-05 07:09:39,M70407,Dating Service 284,ALMATY,KZ,7273,0006 - Cash,1308162001: Prepaid Purchase Transaction(International),39666.48,38786.39,ATM
T00035715,C001932,2024-01-05 07:08:39,2024-01-05 07:10:29,M78588,Elecrtronics 448,KARAGANDA,KZ,5065,0720 - Contactless - VSDC magstripe,1308152001: Prepaid Purchase Transaction(Domestic),102825.33,102587.32,ATM
T00035716,C000760,2024-01-05 07:08:41,2024-01-05 07:10:38,M92148,Subscription 302,SEMEY,KZ,5968,0008 - Not used,1308132001: Credit Purchase Transaction(Domestic),52017.22,53297.05,ATM
T00035717,C001482,2024-01-05 07:09:00,2024-01-05 07:10:15,M75948,Wallet Transfer 793,SEMEY,KZ,6538,0510 - Contactless - Magstripe,1308272001: Other Transaction(Domestic),157517.28,155609.01,POS
T00035718,C000052,2024-01-05 07:09:08,2024-01-05 07:09:20,M24431,Money Transfer 637,KOSTANAY,KZ,4829,0007 - Other,1308112001: Debit Purchase Transaction(Domestic),267876.11,266643.18,POS
T00035719,C001444,2024-01-05 07:09:15,2024-01-05 07:09:45,M80381,Elecrtronics 705,TOKYO,JP,5065,1000 - Credential on file,1308202001: Balance Inquiry Transaction(International),45217.15,45672.37,POS
T00035720,C000553,2024-01-05 07:09:17,2024-01-05 07:09:37,M61544,Money Transfer 757,SYDNEY,AU,4829,0008 - Not used,1308282001: Other Transaction(International),451733.27,457870.85,POS
T00035721,C001865,2024-01-05 07:09:21,2024-01-05 07:10:05,M63557,Online store 158,NOVOSIBIRSK,RU,5999,0120 - Keyin,1308222001: Refund Transaction(International),7452.22,7378.63,WWW
T00035722,C000735,2024-01-05 07:09:42,2024-01-05 07:10:15,M87266,Jewelry 757,ALMATY,KZ,4816,0110 - Swipe,1308202001: Balance Inquiry Transaction(International),184.26,184.26,POS
T00035723,C001650,2024-01-05 07:09:54,2024-01-05 07:11:41,M66100,Online Shop 835,STOCKHOLM,SE,5966,0003 - Recurring,1308192001: Balance Inquiry Transaction(Domestic),51705.14,51375.73,POS
T00035724,C001283,2024-01-05 07:09:58,2024-01-05 07:10:04,M25695,Dating Service 890,SHYMKENT,KZ,7273,0004 - Installment,1308212001: Refund Transaction(Domestic),44194.87,43939.65,POS
T00035725,C000038,2024-01-05 07:10:00,2024-01-05 07:10:43,M84432,Pharmacy 77,ATYRAU,KZ,5912,0008 - Not used,1308262001: Bill Payment Transaction(International),2794.55,2788.23,POS
T00035726,C001845,2024-01-05 07:10:50,2024-01-05 07:11:25,M83510,Cafe and restaraunts 88,TALDYKORGAN,KZ,5812,0002 - Mail/Phone order,1308222001: Refund Transaction(International),1865.71,1843.21,POS
T00035727,C001870,2024-01-05 07:10:51,2024-01-05 07:11:26,M13108,Jewelry 626,KARAGANDA,KZ,5944,0005 - Preauthorized,1308222001: Refund Transaction(International),96575.58,95956.48,POS
T00035728,C000579,2024-01-05 07:10:53,2024-01-05 07:11:10,M92071,Wallet Transfer 877,AMSTERDAM,NL,6536,1000 - Credential on file,1308192001: Balance Inquiry Transaction(Domestic),222803.13,223163.17,POS
T00035729,C000654,2024-01-05 07:10:58,2024-01-05 07:12:22,M55898,Digital Service 977,TARAZ,KZ,4816,0800 - Contactless - Magstripe,1308112001: Debit Purchase Transaction(Domestic),13194.0,13194.0,POS
T00035730,C000778,2024-01-05 07:10:59,2024-01-05 07:12:21,M70931,Online store 303,FRANKFURT,DE,5999,0510 - Contactless - Magstripe,1308152001: Prepaid Purchase Transaction(Domestic),12556.85,12522.98,POS
T00035731,C001777,2024-01-05 07:11:13,2024-01-05 07:11:47,M19630,Digital Service 890,PAVLODAR,KZ,4816,0002 - Mail/Phone order,1308232001: Transfer Transaction(Domestic),5607.9,5629.4,POS
T00035732,C001754,2024-01-05 07:11:29,2024-01-05 07:11:46,M45244,Hotel 2,TARAZ,KZ,7011,0710 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),910.57,890.34,ATM
T00035733,C001957,2024-01-05 07:11:36,2024-01-05 07:12:42,M46326,Adult Content 758,KARAGANDA,KZ,5967,0110 - Swipe,1308182001: Cash Withdrawal Transaction(International),40657.76,39990.22,POS
T00035734,C000308,2024-01-05 07:11:43,2024-01-05 07:13:23,M70890,Dating Service 971,KOSTANAY,KZ,7273,1000 - Credential on file,1308132001: Credit Purchase Transaction(Domestic),21726.44,21855.56,POS
T00035735,C001698,2024-01-05 07:11:52,2024-01-05 07:13:20,M59564,Cafe and restaraunts 586,TALDYKORGAN,KZ,5812,0000 - Unknown,1308202001: Balance Inquiry Transaction(International),3714.59,3705.86,POS
